"6A","19-20","6","Rada Roda cleaning work","135789","Cleaning","","",""
"6A","19-20","7","Concretization work","80409.63","Concretization","","",""
"6B","19-20","1","Drainage works","200000","Drainage","","",""
"6B","19-20","2","Drainage works","198818.81","Drainage","","",""
"6B","19-20","3","Samaj Mandir repairs","197247.34","Buildings","","",""
"6B","19-20","4","Drainage works","199511.35","Drainage","","",""
"6B","19-20","5","Drainage works","199525.41","Drainage","","",""
"6B","19-20","6","Drainage works","199048.83","Drainage","","",""
"6B","19-20","7","Drainage works","199724.56","Drainage","","",""
"6B","19-20","8","Drainage works","195821.9","Drainage","","",""
"6B","19-20","9","Concretization work","198075.76","Concretization","","",""
"6B","19-20","10","Buddha vihar repairs","200000","Buildings","","",""
"6C","19-20","1","Toilet repairs","191563.52","Toilet","","",""
"6C","19-20","2","Drainage works","200000","Drainage","","",""
"6C","19-20","3","Colouring slogans","195730","Decoration","","",""
"6C","19-20","4","Benches","177051.34","Benches","","",""
"6C","19-20","5","Drainage works","163249","Drainage","","",""
"6C","19-20","6","Benches","198474.92","Benches","","",""
"6C","19-20","7","Road works","197321.06","Road","","",""
"6D","19-20","1","Road works","197470.46","Road","","",""
"6D","19-20","2","Samaj Mandir repairs","198514.26","Buildings","","",""
"6D","19-20","3","Samaj Mandir repairs","198272.07","Buildings","","",""
"6D","19-20","4","Concretization work","197551.69","Concretization","","",""
"6D","19-20","5","Colouring work","98037.15","Colouring","","",""
"6D","19-20","6","Computers in school","200000","Computers","","",""
"6D","19-20","7","Computers in school","200000","Computers","","",""
"6D","19-20","8","Colouring work","199939.88","Colouring","","",""
"1A","20-21","1","Cloth bags","200000","Bags","","",""
"1A","20-21","2","Drainage works","111238.04","Drainage","","",""
"1A","20-21","3","Colouring slogans","195831.82","Decoration","","",""
"1A","20-21","4","Colouring slogans","195326.21","Decoration","","",""
"1A","20-21","5","Rada Roda cleaning work","200000","Cleaning","","",""
"1A","20-21","6","Drainage works","200000","Drainage","","",""
"1A","20-21","7","Nameplates","135617","Nameplates","","",""
"1A","20-21","8","Drainage works","130873","Drainage","","",""
"1A","20-21","9","Drainage works","130907","Drainage","","",""
"1A","20-21","10","Drainage works","200000","Drainage","","",""
"1A","20-21","11","Sanitizer stand","148455.07","Help / Fund / Relief Work","","",""
"1A","20-21","12","Rada Roda cleaning work","133875.68","Cleaning","","",""
"1B","20-21","1","Wash basin","200000","Help / Fund / Relief Work","","",""
"1B","20-21","2","Colouring slogans","193702.92","Decoration","","",""
"1B","20-21","3","Drainage works","119382","Drainage","","",""
"1B","20-21","4","Rada Roda cleaning work","137472.62","Cleaning","","",""
"1B","20-21","5","Electrical works","133875.68","Electrification","","",""
"1B","20-21","6","Electrical works","106639.64","Electrification","","",""
"1B","20-21","7","Dhakal gadi","199690","Waste disposal","","",""
"1B","20-21","8","Masks distribution","199396.06","Help / Fund / Relief Work","","",""
"1B","20-21","9","Toilet repairs","200000","Toilet","","",""
"1B","20-21","10","Dhakal gadi","199690","Waste disposal","","",""
"1C","20-21","1","Rada Roda cleaning work","137252.15","Cleaning","","",""
"1C","20-21","2","Development works","119964","Development work","","",""
"1C","20-21","3","Drainage works","200000","Drainage","","",""
"1C","20-21","4","Storm water drainage","200000","Drainage","","",""
"1C","20-21","5","Development works","137156.47","Development work","","",""
"1C","20-21","6","Drainage works","145166","Drainage","","",""
"1C","20-21","7","Drainage works","200000","Drainage","","",""
"1C","20-21","8","Toilet repairs","200000","Toilet","","",""
